id_ruta;id_rotonda;tramo;tramo_angulo_rotonda;diametro;carriles;velocidadMedia;angulo;crowdedness_left;crowdedness_center;crowdedness_right;vrus_left;vrus_center;vrus_right;distance_left;distance_center;distance_right;orientation_left;orientation_center;orientation_right
431;431_5;0;135;35;0;24;-5.24;0;0;0;0;0;0;16.4;;;1;;
431;431_5;20;;35;0;25;6.79;0;0;0;0;0;0;;;;;;
431;431_5;40;;35;0;25;1.21;0;0;0;0;0;0;;;;;;
431;431_5;60;;35;0;30;;0;0;0;0;0;0;;;;;;
431;431_5;80;;35;0;33;0.19;0;0;1;0;0;0;;;20.9;;;4
431;431_5;100;;35;0;36;0.75;0;0;0;0;0;0;;;17.2;;;4
431;431_6;-100;;50;2;37;;0;0;0;0;0;0;12.1;;;6;;
431;431_6;-80;;50;2;37;;0;0;0;0;0;0;;;;;;
431;431_6;-60;;50;2;36;;0;0;0;0;0;0;15.6;25.7;;6;7;
431;431_6;-40;;50;2;33;;0;0;0;0;0;0;16.4;26.9;;6;6;
431;431_6;-20;;50;2;23;1.89;0;0;0;0;0;0;23.5;;;4;;
431;431_6;0;45;50;2;22;4.04;0;0;0;0;0;0;;;13.9;;;0
431;431_6;0;90;50;2;26;-7.98;0;0;0;0;0;0;;;10.1;;;0
431;431_6;0;135;50;2;27;-8.57;0;0;0;0;0;0;15.3;22.9;29.5;6;0;3
431;431_6;0;180;50;2;28;-8.69;1;0;0;0;0;0;18.6;18.9;24.5;1;1;5
431;431_6;0;225;50;2;26;-8.57;1;0;0;0;0;0;24.6;;23.9;1;;4
431;431_6;0;270;50;2;27;-8.57;0;0;0;0;0;0;25;28.8;29.1;2;3;4
431;431_6;0;315;50;2;26;-1.42;0;0;0;0;0;0;12.7;19.5;26.5;7;7;7
431;431_6;0;360;50;2;26;5.85;0;0;0;0;0;0;13;17.1;;7;7;
431;431_6;20;;50;2;28;1.01;0;0;0;0;0;0;26.1;;;2;;
431;431_6;40;;50;2;33;-0.36;0;0;0;0;0;0;27.3;;;3;;
431;431_6;60;;50;2;35;;0;0;0;0;0;0;25.4;25.2;;4;4;
431;431_6;80;;50;2;40;0.38;0;0;0;0;0;0;22.6;;;4;;
431;431_6;100;;50;2;43;;0;0;0;0;0;0;;;;;;
431;431_7;-100;;35;0;44;0.38;0;0;0;0;0;0;;;;;;
431;431_7;-80;;35;0;44;0.01;0;0;0;0;0;0;9.4;15.6;;6;6;
431;431_7;-60;;35;0;42;;1;0;0;0;0;0;21.5;;;7;;
431;431_7;-40;;35;0;37;0.56;0;0;1;0;0;0;;28.7;25.3;;7;3
431;431_7;-20;;35;0;31;0.75;0;0;1;0;0;0;23.7;28.5;23.4;0;7;3
431;431_7;0;45;35;0;27;3.83;1;0;1;0;0;0;20.8;22.4;21.4;1;1;2
431;431_7;0;90;35;0;28;-10;1;1;0;0;0;0;22.2;23.3;17.8;2;7;6
431;431_7;0;135;35;0;27;-12.14;0;1;1;0;0;0;25.6;15.6;19.7;4;0;0
431;431_7;0;180;35;0;25;-11.07;1;0;0;0;0;0;7.7;10.2;15.9;1;0;0
431;431_7;0;225;35;0;25;-7.68;1;0;0;0;0;0;8.1;;;1;;
431;431_7;0;270;35;0;26;8.91;0;0;0;0;0;0;;;27;;;4
431;431_7;20;;35;0;31;-0.17;0;0;0;0;0;0;;;;;;
431;431_7;40;;35;0;35;;0;1;0;0;0;0;;22.1;;;6;
431;431_7;60;;35;0;38;;0;2;0;0;0;0;8.7;15.2;;6;6;
431;431_7;80;;35;0;39;;1;1;0;0;0;0;7.2;18;20.3;6;6;2
431;431_7;100;;35;0;39;;1;0;0;0;0;0;6.7;15.6;;6;6;
431;431_8;-100;;50;2;45;0.56;0;0;0;0;0;0;;;;;;
431;431_8;-80;;50;2;44;-1.19;0;0;0;0;0;0;23.6;;;0;;
431;431_8;-60;;50;2;40;-4.47;0;0;0;0;0;0;;;;;;
431;431_8;-40;;50;2;35;-3.22;0;0;0;0;0;0;;;;;;
431;431_8;-20;;50;2;31;6.42;0;0;0;0;0;0;;;;;;
431;431_8;0;45;50;2;29;-0.79;0;0;0;0;0;0;;;26.1;;;0
431;431_8;0;90;50;2;30;-8.04;0;0;0;0;0;0;;;24.2;;;0
431;431_8;0;135;50;2;29;-9.72;0;0;0;0;0;0;;;25.6;;;0
431;431_8;0;180;50;2;29;-10;0;0;0;0;0;0;;;;;;
431;431_8;0;225;50;2;28;-10;0;0;0;0;0;0;;;;;;
431;431_8;0;270;50;2;28;-9.82;0;0;0;0;0;0;;;;;;
431;431_8;0;315;50;2;29;-9.29;0;0;0;0;0;0;;;;;;
431;431_8;0;360;50;2;30;-1.22;0;0;0;0;0;0;;;20.2;;;3
431;431_8;20;;50;2;24;2.26;0;0;0;0;0;0;;;;;;
431;431_8;40;;50;2;30;;0;0;0;0;0;0;28.5;;;6;;
431;431_8;60;;50;2;37;;1;0;0;0;0;0;25.3;25.3;;7;6;
431;431_8;80;;50;2;40;;0;0;0;0;0;0;18.4;25.3;;7;6;
431;431_8;100;;50;2;42;;0;0;0;0;0;0;23.6;;;0;;
431;431_9;-100;;46;3;41;;1;0;1;0;0;0;23.5;;23.3;7;;4
431;431_9;-80;;46;3;38;0.56;0;0;0;0;0;0;13.6;9.4;20.5;7;2;4
431;431_9;-60;;46;3;30;-0.42;0;0;0;0;0;0;13.1;23.7;;6;6;
431;431_9;-40;;46;3;22;-0.22;0;0;0;0;0;0;12.2;23.7;;6;6;
431;431_9;-20;;46;3;25;7.55;0;1;0;0;0;0;;18.7;12.1;;5;4
431;431_9;0;45;46;3;17;3.22;0;0;0;0;0;0;6.4;17.9;14.3;4;1;4
431;431_9;0;90;46;3;34;-4.9;0;1;1;0;0;0;;26.9;18.1;;2;2
431;431_9;0;135;46;3;39;-5;0;0;0;0;0;0;26.7;;;7;;
431;431_9;0;180;46;3;39;-5.71;0;0;0;0;0;0;26.7;;;7;;
431;431_9;0;225;46;3;40;-3.42;0;0;0;0;0;0;;28;;;0;
431;431_9;0;270;46;3;38;5.85;0;1;0;0;0;0;7.4;7.7;25.9;3;3;0
431;431_9;20;;46;3;40;4.91;0;1;0;0;0;0;16.8;9.7;15.4;3;3;3
431;431_9;40;;46;3;43;2.26;0;0;1;0;0;0;;;22.1;;;3
431;431_9;60;;46;3;47;0.75;0;0;0;0;0;0;;;;;;
431;431_9;80;;46;3;51;;0;0;0;0;0;0;3.9;4.7;;2;2;
431;431_9;100;;46;3;53;;0;1;0;0;0;0;3.6;9.4;;2;2;
432;432_0;-100;;46;3;63;-0.71;0;0;1;0;0;0;;;24.3;;;2
432;432_0;-80;;46;3;57;-0.71;0;0;1;0;0;0;27;;20.8;3;;2
432;432_0;-60;;46;3;49;0.38;0;0;1;0;0;0;;;15;;;3
432;432_0;-40;;46;3;42;5.47;0;0;1;0;0;0;;;9.6;;;3
432;432_0;-20;;46;3;29;7.8;0;0;1;0;0;0;;;9.9;;;3
432;432_0;0;45;46;3;31;0.13;0;0;0;0;0;0;17;15;16.6;2;2;2
432;432_0;0;90;46;3;37;-7.14;1;0;0;0;0;0;19.7;;26.5;1;;0
432;432_0;0;135;46;3;36;-7.74;1;0;0;0;0;0;22.2;;;1;;
432;432_0;0;180;46;3;35;-6.9;0;1;0;0;0;0;23.6;22.9;17.6;2;2;3
432;432_0;0;225;46;3;27;0.94;0;0;1;0;0;0;;;12.3;;;3
432;432_0;20;;46;3;19;4.28;0;0;1;0;0;0;;;10.2;;;3
432;432_0;40;;46;3;30;3.4;0;0;1;0;0;0;26.2;;19.4;3;;3
432;432_0;60;;46;3;47;2.26;0;0;1;0;0;0;;;26.8;;;3
432;432_0;80;;46;3;55;0.75;0;0;0;0;0;0;27.5;;;3;;
432;432_0;100;;46;3;57;0;0;0;0;0;0;0;27;;;3;;
432;432_1;-100;;21;0;40;2.26;0;0;0;0;0;0;;;;;;
432;432_1;-80;;21;0;41;0.75;1;1;1;0;0;0;9.1;19.1;14.7;6;6;2
432;432_1;-60;;21;0;40;1.32;0;0;0;0;0;0;26.3;25.9;23.6;4;4;3
432;432_1;-40;;21;0;8;5.5;0;0;1;0;0;0;14.1;16.8;14;4;1;3
432;432_1;-20;;21;0;19;2.34;1;0;0;0;0;0;14.6;10.6;8.5;1;2;2
432;432_1;0;45;21;0;24;-13.21;1;0;0;0;0;0;16.2;23.5;19.3;1;2;3
432;432_1;0;90;21;0;26;-13.29;1;0;0;0;0;0;28;26.7;17.1;7;0;1
432;432_1;0;135;21;0;27;2.53;1;0;1;0;0;0;22.6;26.2;27.3;7;7;7
432;432_1;0;180;21;0;28;4.91;0;1;1;0;0;0;;20.4;26.2;;7;7
432;432_1;20;;21;0;30;3.27;1;2;1;0;0;0;10.6;18.5;19.8;7;7;2
432;432_1;40;;21;0;35;0.01;2;2;3;0;0;0;10.5;20.8;13.3;6;6;2
432;432_1;60;;21;0;42;-0.71;2;1;4;0;0;0;12.3;23.1;12.1;6;6;2
432;432_1;80;;21;0;42;-0.71;1;2;3;0;0;0;12;20.6;12.3;6;6;2
432;432_1;100;;21;0;42;-0.71;2;2;2;0;0;0;9.1;19.1;14.7;6;6;2
432;432_2;-100;;46;3;52;-0.71;1;0;1;0;0;0;20.5;29.4;14.3;6;6;2
432;432_2;-80;;46;3;50;-0.71;0;0;1;0;0;0;4.7;5.7;18.5;2;2;2
432;432_2;-60;;46;3;46;-0.71;0;0;1;0;0;0;25.9;;16.6;6;;2
432;432_2;-40;;46;3;43;0.2;0;0;1;0;0;0;27.2;;16.6;5;;3
432;432_2;-20;;46;3;42;1.13;0;0;1;0;0;0;;;14.2;;;3
432;432_2;0;45;46;3;41;-0.16;0;0;1;0;0;0;15.9;12;12.3;6;2;3
432;432_2;0;90;46;3;38;-1.67;0;1;0;0;0;0;15.6;12;4.9;2;2;1
432;432_2;0;135;46;3;40;5.28;1;0;0;0;0;0;20.7;28.6;25.3;0;0;5
432;432_2;20;;46;3;42;1.89;0;0;0;0;0;0;;;25.3;;;5
432;432_2;40;;46;3;41;-0.71;1;0;0;0;0;0;22.9;;23.9;0;;4
432;432_2;60;;46;3;36;-0.71;1;0;0;0;0;0;20;;15.9;2;;4
432;432_2;80;;46;3;38;-0.71;0;0;0;0;0;0;3.5;;;3;;
432;432_2;100;;46;3;44;-0.71;1;0;1;0;0;0;3.2;5.7;24.4;2;2;4
432;432_3;-100;;50;2;47;-0.71;3;1;2;0;0;0;17.8;21;18;6;2;4
432;432_3;-80;;50;2;43;-0.71;2;1;2;0;0;0;19;23.7;17.3;6;2;4
432;432_3;-60;;50;2;39;-0.71;2;1;1;0;0;0;17.1;23.4;13;0;2;4
432;432_3;-40;;50;2;31;-0.71;1;2;1;0;1;0;14.2;20;18.3;6;2;3
432;432_3;-20;;50;2;6;0.79;1;0;1;0;0;0;15.4;;20.3;6;;3
432;432_3;0;45;50;2;25;1.43;0;0;0;0;0;0;23.3;;26.3;1;;3
432;432_3;0;90;50;2;34;-9.29;0;0;0;0;0;0;28.9;22.8;14.4;0;5;0
432;432_3;0;135;50;2;32;-9.29;1;0;0;0;0;0;26.7;;28.2;0;;1
432;432_3;0;180;50;2;29;-9.29;1;0;0;0;0;0;24.3;;;1;;
432;432_3;0;225;50;2;30;-2.95;1;0;0;0;0;0;22.1;;;1;;
432;432_3;0;270;50;2;31;6.79;0;0;0;0;0;0;;;24.7;;;3
432;432_3;20;;50;2;41;3.02;0;0;0;0;0;0;;;;;;
432;432_3;40;;50;2;44;4.78;0;0;0;0;0;0;;;;;;
432;432_3;60;;50;2;51;1.34;0;0;0;0;0;0;;;;;;
432;432_3;80;;50;2;56;-0.71;0;0;0;0;0;0;;;;;;
432;432_3;100;;50;2;56;-0.71;0;0;0;0;0;0;;;24.5;;;2
432;432_4;-100;;35;0;12;-0.78;0;1;2;0;0;0;7;14.8;8;6;6;2
432;432_4;-80;;35;0;7;-0.6;0;1;3;0;0;0;4.1;21.2;7.4;6;6;2
432;432_4;-60;;35;0;3;-0.66;0;0;2;0;0;0;6.7;10.9;5.2;6;6;2
432;432_4;-40;;35;0;9;-0.52;0;0;1;0;0;0;;;7.1;;;2
432;432_4;-20;;35;0;2;1;0;0;2;0;0;0;23.6;21.5;5.1;0;5;2
432;432_4;0;45;35;0;3;3.87;1;1;1;0;0;0;20.1;15.7;5.2;5;2;2
432;432_4;0;90;35;0;3;-12.05;2;1;1;0;0;0;13.4;6.1;6.2;1;2;2
432;432_4;0;135;35;0;1;-15.33;2;1;1;0;0;0;10.8;4.7;6.8;1;2;3
432;432_4;0;180;35;0;3;-14.37;2;1;1;0;0;0;15.6;5.2;5.1;1;2;2
432;432_4;0;225;35;0;4;-10.97;1;1;1;0;0;0;18;11.2;6;0;2;2
432;432_4;0;270;35;0;7;3.36;0;0;1;0;0;0;10.1;14.7;7.8;0;6;2
432;432_4;20;;35;0;14;-0.43;0;1;1;0;0;0;5.4;24.8;7.1;6;2;2
432;432_4;40;;35;0;13;-2.06;0;1;1;0;0;0;4.2;17.9;9.8;6;6;2
432;432_4;60;;35;0;10;-1.64;0;1;1;0;0;0;4;16.8;6.5;6;6;2
432;432_4;80;;35;0;10;-1.88;0;0;1;0;0;0;;21.5;9.7;;2;2
432;432_4;100;;35;0;16;-2.14;0;0;1;0;0;0;;;12.3;;;2
432;432_5;-100;;79;2;14;-1.43;0;1;1;0;0;0;4.1;14.7;7.8;6;6;2
432;432_5;-80;;79;2;11;-1.21;0;1;1;0;0;0;4.9;15.8;7.1;6;6;2
432;432_5;-60;;79;2;11;-0.58;1;0;1;0;0;0;14.2;25.4;8.4;6;6;2
432;432_5;-40;;79;2;12;0.86;0;0;2;0;0;0;15.6;23.9;8;6;5;3
432;432_5;-20;;79;2;10;3.98;0;0;1;0;0;0;11.2;11.1;5.5;4;4;3
432;432_5;0;45;79;2;23;-0.77;0;1;1;0;0;0;25.8;16.8;11.9;0;2;2
432;432_5;0;90;79;2;33;-5.18;0;2;1;0;0;0;24.3;13.9;12.5;1;2;3
432;432_5;0;135;79;2;33;6.04;0;0;0;0;0;0;22;;12.3;1;;3
432;432_5;20;;79;2;36;7.17;0;0;0;0;0;0;;;;;;
432;432_5;40;;79;2;40;4.91;0;0;0;0;0;0;;;27.6;;;3
432;432_5;60;;79;2;48;0.94;0;0;0;0;0;0;;;29.9;;;3
432;432_5;80;;79;2;56;-0.71;0;0;0;0;0;0;;;;;;
432;432_5;100;;79;2;59;-1.07;0;0;0;0;0;0;22.3;;14.5;4;;0
432;432_6;-100;;102;2;67;-0.71;0;0;0;0;0;0;;;;;;
432;432_6;-80;;102;2;61;-0.71;0;0;0;0;0;0;29.3;;;6;;
432;432_6;-60;;102;2;54;0;0;0;0;0;0;0;;;;;;
432;432_6;-40;;102;2;45;1;0;0;0;0;0;0;;28.2;28.2;;3;4
432;432_6;-20;;102;2;41;1.51;0;0;1;0;0;0;;;26.6;;;3
432;432_6;0;45;102;2;34;5.28;0;0;0;0;0;0;29.2;29.3;26.4;1;2;3
432;432_6;20;;102;2;31;3.58;0;0;0;0;0;0;;;20.9;;;3
432;432_6;40;;102;2;31;0.38;0;0;0;0;0;0;;27.1;17.9;;6;4
432;432_6;60;;102;2;25;-0.24;0;0;0;0;0;0;25;;;4;;
432;432_6;80;;102;2;25;-2;1;0;0;0;0;0;20.4;;23.4;5;;0
432;432_6;100;;102;2;33;0;0;0;0;0;0;0;29.3;;;6;;
432;432_7;-100;;24;0;46;-0.18;1;0;0;0;0;0;23.2;27.9;;4;5;
432;432_7;-80;;24;0;42;0.56;1;0;0;0;0;0;23.4;29;;4;4;
432;432_7;-60;;24;0;40;0.75;2;0;0;0;0;0;20.9;27.2;;0;7;
432;432_7;-40;;24;0;39;0.75;0;0;0;0;0;0;17.6;;;0;;
432;432_7;-20;;24;0;35;1.32;0;0;0;0;0;0;24.5;;;4;;
432;432_7;20;;24;0;29;-0.33;0;0;0;0;0;0;;28.9;;;4;
432;432_7;40;;24;0;38;-1.79;0;0;0;0;0;0;;;;;;
432;432_7;60;;24;0;41;-2.14;0;0;0;0;0;0;8.5;;;2;;
432;432_7;80;;24;0;44;-2.14;0;0;0;0;0;0;8.5;;;2;;
432;432_7;100;;24;0;44;-1.61;0;0;0;0;0;0;;;;;;
433;433_0;-100;;24;0;30;-0.57;0;0;0;0;0;0;;;;;;
433;433_0;-80;;24;0;28;-0.41;0;0;1;0;0;0;;;26.9;;;2
433;433_0;-60;;24;0;29;-0.71;0;0;0;0;0;0;;;;;;
433;433_0;-40;;24;0;25;-0.71;0;0;0;0;0;0;;;;;;
433;433_0;-20;;24;0;24;1.74;0;0;0;0;0;0;;;29.3;;;4
433;433_0;0;45;24;0;26;-6.25;0;0;0;0;0;0;3.7;11.3;24.9;2;3;0
433;433_0;0;90;24;0;26;1.18;0;1;0;0;0;0;4;6;24.9;2;3;0
433;433_0;0;135;24;0;28;0.08;0;1;1;0;0;0;;10.9;23.5;;2;0
433;433_0;20;;24;0;31;-2.61;0;1;1;0;0;0;;17.3;20.9;;2;0
433;433_0;40;;24;0;33;-2.5;0;1;1;0;0;0;13.3;24.9;21.8;6;2;0
433;433_0;60;;24;0;33;-2.85;0;0;1;0;0;0;;29.4;23.7;;2;4
433;433_0;80;;24;0;34;-2.67;0;0;0;0;0;0;;;27.3;;;0
433;433_0;100;;24;0;32;-1.9;0;0;1;0;0;0;;;26.9;;;2
433;433_1;-100;;36;2;61;0.04;0;0;0;0;0;0;;;;;;
433;433_1;-80;;36;2;56;0.8;0;0;1;0;0;0;14.1;25.3;12.8;6;6;2
433;433_1;-60;;36;2;52;0.8;0;0;0;0;0;0;;;;;;
433;433_1;-40;;36;2;44;0.23;0;0;0;0;0;0;;;4.6;;;1
433;433_1;-20;;36;2;27;1.55;0;0;0;0;0;0;;;4.3;;;1
433;433_1;0;45;36;2;21;4.74;0;0;0;0;0;0;23.1;17.9;16.7;5;1;2
433;433_1;0;90;36;2;26;-11.43;0;1;0;0;0;0;26.5;16.3;;0;1;
433;433_1;0;135;36;2;27;-16.42;0;1;1;0;0;0;26.5;15.1;19.6;0;1;0
433;433_1;0;180;36;2;28;-14.46;0;1;1;0;0;0;27.8;12.9;16.2;1;1;0
433;433_1;0;225;36;2;28;-12.49;0;0;1;0;0;0;;11.5;12.9;;2;0
433;433_1;0;270;36;2;26;4.84;0;0;0;0;0;0;;;;;;
433;433_1;20;;36;2;33;2.5;0;0;0;0;0;0;;;;;;
433;433_1;40;;36;2;36;3.82;0;0;0;0;0;0;4.1;;17.9;2;;7
433;433_1;60;;36;2;35;4.2;0;0;0;0;0;0;3.4;7.1;16.7;6;7;7
433;433_1;80;;36;2;38;0.92;0;0;1;0;0;0;15.2;26.9;10.1;6;6;2
433;433_1;100;;36;2;48;-1.42;0;0;1;0;0;0;14.1;25.3;12.8;6;6;2
433;433_10;-100;;46;3;41;-1.78;0;1;0;0;0;0;4.3;7.6;;2;2;
433;433_10;-80;;46;3;37;-1.96;0;1;0;0;0;0;17.7;9.6;4.6;6;2;1
433;433_10;-60;;46;3;29;-2.28;0;1;0;0;0;0;;12.8;4.7;;2;1
433;433_10;-40;;46;3;23;-1.54;0;0;1;0;0;0;;17.4;15.4;;2;3
433;433_10;-20;;46;3;23;6.59;0;1;1;0;0;0;;12.1;12.6;;3;3
433;433_10;0;45;46;3;25;-0.56;1;0;0;0;0;0;7.2;5.9;4.4;2;3;1
433;433_10;0;90;46;3;37;-7.38;1;0;0;0;0;0;16.4;;4.3;2;;1
433;433_10;0;135;46;3;41;-7.14;1;0;0;0;0;0;20.6;;4.9;2;;1
433;433_10;0;180;46;3;42;-7.14;1;0;0;0;0;0;25.3;28.5;5.2;2;2;1
433;433_10;0;225;46;3;42;-6.96;0;0;0;0;0;0;27.4;28.6;21.5;2;2;3
433;433_10;0;270;46;3;40;-0.35;0;0;0;0;0;0;23.2;28.6;28.9;4;2;3
433;433_10;20;;46;3;41;4.57;0;0;0;0;0;0;;;;;;
433;433_10;40;;46;3;43;1.36;0;0;0;0;0;0;17.6;27.5;15.2;7;7;0
433;433_10;60;;46;3;49;-1.07;0;0;0;0;0;0;15.3;25;;6;7;
433;433_10;80;;46;3;51;-1.42;0;0;0;0;0;0;16.1;24.7;4.6;6;6;1
433;433_10;100;;46;3;52;-2.14;0;0;0;0;0;0;17.7;24.2;4.6;6;6;1
433;433_2;-100;;31;0;47;-1.42;1;0;2;0;0;0;12.4;27.1;11;6;6;2
433;433_2;-80;;31;0;41;-1.78;1;1;2;0;0;0;13.7;23.4;9.9;6;6;2
433;433_2;-60;;31;0;31;-1.42;1;1;1;0;0;0;9.5;22.8;8.8;6;6;2
433;433_2;-40;;31;0;21;-0.3;1;0;1;0;0;0;19.6;21.4;7.1;6;6;2
433;433_2;-20;;31;0;7;5.56;0;0;0;0;0;0;17.7;9.5;8;5;2;2
433;433_2;0;45;31;0;19;-12.5;1;1;0;0;0;0;25.7;15.6;14;1;2;2
433;433_2;0;90;31;0;21;-12.14;2;1;2;0;0;0;17.9;17.8;11.9;0;0;7
433;433_2;0;135;31;0;17;-13.45;2;1;0;0;0;0;16.2;6.7;7.3;1;1;2
433;433_2;0;180;31;0;1;-13.14;0;1;0;0;0;0;19.8;4.3;21.1;1;2;3
433;433_2;0;225;31;0;0;-9.08;0;0;2;0;0;0;20;5.4;6.6;0;2;2
433;433_2;20;;31;0;1;7.71;1;0;1;0;0;0;20;19.3;8.3;4;5;2
433;433_2;40;;31;0;5;-1.47;1;0;1;0;0;0;17.1;17.9;8;4;6;2
433;433_3;-100;;79;2;17;-1.78;0;0;1;0;0;0;;18.1;15.8;;6;2
433;433_3;-80;;79;2;17;-2.14;0;0;1;0;0;0;4.1;15.7;17.3;6;6;2
433;433_3;-60;;79;2;20;-2.04;0;0;1;0;0;0;;;17.4;;;2
433;433_3;-40;;79;2;20;-0.67;0;0;2;0;0;0;;;15.9;;;2
433;433_3;-20;;79;2;18;-0.98;0;0;1;0;0;0;26.6;18.3;11.1;5;5;3
433;433_3;0;45;79;2;15;3.15;0;0;1;0;0;0;;11.6;10.8;;2;3
433;433_3;0;90;79;2;27;-7.35;0;1;0;0;0;0;27.1;18.3;20.4;1;2;1
433;433_3;0;135;79;2;30;-2.68;1;1;0;0;0;0;20.8;24.5;15.9;1;1;7
433;433_3;20;;79;2;32;3.63;0;0;1;0;0;0;6.3;9.5;18.8;7;7;7
433;433_3;40;;79;2;33;1.93;0;0;0;0;0;0;4.8;13.1;23.4;6;7;7
433;433_3;60;;79;2;37;-1.42;0;0;0;0;0;0;4.7;;;7;;
433;433_3;80;;79;2;41;-1.24;0;0;0;0;0;0;4.4;;27.5;6;;7
433;433_4;-80;;35;0;40;-0.71;0;0;0;0;0;0;3.5;15.5;23.9;6;2;7
433;433_4;-60;;35;0;35;-0.15;0;0;0;0;0;0;3.6;12.4;21.8;6;7;7
433;433_4;-40;;35;0;24;-0.71;0;0;0;0;0;0;4.2;15;4.3;6;6;1
433;433_4;-20;;35;0;22;-0.59;0;1;0;0;0;0;8.2;19.9;4.3;6;6;1
433;433_4;0;45;35;0;24;4.31;0;0;0;0;0;0;10.3;14.9;4.5;6;6;1
433;433_4;0;90;35;0;24;-12.86;0;0;0;0;0;0;29;;;6;;
433;433_4;0;135;35;0;25;-7.72;0;0;0;0;0;0;22.5;21.4;4.5;6;7;1
433;433_4;20;;35;0;25;5.83;0;0;0;0;0;0;20.9;27.4;;0;0;
433;433_4;40;;35;0;27;-1.29;0;0;0;0;0;0;15.9;25.3;;6;6;
433;433_4;60;;35;0;31;-1.6;0;0;0;0;0;0;7.5;;;2;;
433;433_4;80;;35;0;33;-2.14;0;1;0;0;0;0;3.9;10.4;4.4;2;2;1
433;433_4;100;;35;0;35;-1.43;0;1;0;0;0;0;;18;23.8;;2;2
433;433_5;-100;;50;2;40;-2.14;0;0;0;0;0;0;18.8;28.6;;6;6;
433;433_5;-80;;50;2;40;-2.14;0;0;0;0;0;0;17.1;26.7;21.2;6;6;3
433;433_5;-60;;50;2;40;-1.96;0;0;0;0;0;0;;;14.7;;;3
433;433_5;-40;;50;2;38;-1.42;0;0;0;0;0;0;;;;;;
433;433_5;-20;;50;2;29;-1.78;0;0;0;0;0;0;4.1;;5;4;;1
433;433_5;0;45;50;2;24;2.85;0;0;0;0;0;0;;;4.4;;;1
433;433_5;0;90;50;2;27;-9.82;0;0;0;0;0;0;;;4.3;;;1
433;433_5;0;135;50;2;30;-10.36;0;0;0;0;0;0;;;13.2;;;1
433;433_5;0;180;50;2;30;-10.71;0;0;0;0;0;0;;;27.1;;;1
433;433_5;0;225;50;2;28;-10.61;0;0;0;0;0;0;;;17.5;;;1
433;433_5;0;270;50;2;27;-10.47;0;0;0;0;0;0;;;16;;;1
433;433_5;0;315;50;2;27;-3.34;0;0;0;0;0;0;;22.6;28.3;;7;0
433;433_5;0;360;50;2;27;3.94;1;0;0;0;0;0;19.7;24.6;4.4;0;7;1
433;433_5;20;;50;2;28;-1.6;0;0;0;0;0;0;;;;;;
433;433_5;40;;50;2;34;-1.78;0;0;0;0;0;0;;;;;;
433;433_5;60;;50;2;39;-1.42;0;0;0;0;0;0;;;;;;
433;433_5;80;;50;2;42;-1.42;0;0;0;0;0;0;;;4.4;;;1
433;433_5;100;;50;2;43;-2.14;0;0;0;0;0;0;17.8;27.5;4.4;6;6;1
433;433_6;-100;;35;0;37;-1.66;0;0;0;0;0;0;;;;;;
433;433_6;-80;;35;0;34;-2.14;0;0;0;0;0;0;11.8;18.1;29;6;6;4
433;433_6;-60;;35;0;33;-1.9;0;0;1;0;0;0;15.2;;20.6;6;;4
433;433_6;-40;;35;0;30;-1.6;0;0;0;0;0;0;28.1;;24.7;6;;4
433;433_6;-20;;35;0;25;0.58;0;0;1;0;0;0;22.6;29.7;24.6;6;2;4
433;433_6;0;45;35;0;24;-3.44;0;0;0;0;0;0;27.5;29.6;7.5;1;1;2
433;433_6;0;90;35;0;25;-12.85;0;0;0;0;0;0;;24.9;26.8;;7;4
433;433_6;0;135;35;0;25;-13.33;0;1;0;0;0;0;;16.8;22.5;;0;4
433;433_6;0;180;35;0;24;-13.39;1;0;0;0;0;0;9.3;9.9;;1;1;
433;433_6;0;225;35;0;22;-7.69;0;0;0;0;0;0;11.1;;15;1;;7
433;433_6;0;270;35;0;23;7.78;0;0;0;0;0;0;5.3;6.2;12;7;7;7
433;433_6;20;;35;0;28;-1.42;0;0;1;0;0;0;;;23.1;;;2
433;433_6;40;;35;0;30;-1.42;0;0;1;0;0;0;;;13.4;;;2
433;433_6;60;;35;0;31;-2.14;0;0;0;0;0;0;;;23.1;;;2
433;433_6;80;;35;0;33;-2.14;0;1;0;0;0;0;;22.3;18.4;;6;2
433;433_6;100;;35;0;35;-2.14;0;0;0;0;0;0;7.5;16.7;;6;6;
433;433_7;-100;;50;2;42;-1.78;0;0;0;0;0;0;;;;;;
433;433_7;-80;;50;2;42;-2.32;0;0;0;0;0;0;;;;;;
433;433_7;-60;;50;2;39;-5.53;0;0;0;0;0;0;;;4.4;;;1
433;433_7;-40;;50;2;35;-6.24;0;0;0;0;0;0;;;10.8;;;1
433;433_7;-20;;50;2;32;-2.61;0;1;0;0;0;0;;23;4.4;;4;1
433;433_7;0;45;50;2;23;3.49;0;0;1;0;0;0;;16.8;13.8;;2;3
433;433_7;0;90;50;2;26;-9.82;0;0;0;0;0;0;;;18.3;;;3
433;433_7;0;135;50;2;27;-10.89;0;0;0;0;0;0;;;13.2;;;1
433;433_7;0;180;50;2;26;-10.62;0;0;0;0;0;0;;;4.5;;;1
433;433_7;0;225;50;2;27;-1.61;0;0;0;0;0;0;;;4.5;;;1
433;433_7;0;270;50;2;26;5.14;1;0;0;0;0;0;21.5;28.6;;7;0;
